# Provided by Libamtrack
# Generated: 17/8/2026 @ 19:58:59
# Radial dose distribution
"r_m_x","r_m_y"
0.0007778411071288678,8.686613119971723e-7
0.0007904927622698651,8.410775494861907e-7
0.0008033501977127001,8.14369664340084e-7
0.0008164167604923777,7.885098445110645e-7
0.0008296958520837257,7.63471161076862e-7
0.0008431909292868648,7.392275401985524e-7
0.0008569055051270783,7.157537359688211e-7
0.0008708431497693199,6.930253041223826e-7
0.0008850074914475954,6.710185765811785e-7
0.000899402217409461,6.497106368078542e-7
0.000914031074875884,6.290792959418379e-7
0.0009288978720167157,6.09103069693183e-7
0.0009440064789420306,5.89761155970104e-7
0.0009593608287095894,5.710334132169139e-7
0.0009749649183486888,5.529003394398017e-7
0.0009908228099006645,5.353430518986129e-7
0.0010069386314763174,5.183432674434815e-7
0.00102331657833054,5.018832834758398e-7
0.00103996091395442,4.859459595139779e-7
0.0010568759711851099,4.705146993439597e-7
0.0010740661533337442,4.555734337373053e-7
0.0010915359353317082,4.41106603717442e-7
0.001109289864895545,4.270991443575067e-7
0.0011273325637108146,4.135364690926148e-7
0.0011456687286352054,4.004044545302716e-7
0.0011643031329212161,3.876894257431014e-7
0.001183240627458724,3.753781420285818e-7
0.001202486142037764,3.6345778312095356e-7
0.001222044686631846,3.5191593584094767e-7
0.0012419213527021479,3.407405811694287e-7
0.0012621213145229179,3.2992008173149237e-7
0.0012826498305284375,3.1944316967798504e-7
0.0013035122446818927,3.092989349518244e-7
0.0013247139878665075,2.9947681392690467e-7
0.0013462605792993075,2.8996657840775305e-7
0.0013681576279678763,2.807583249784857e-7
0.001390410834090482,2.718424646899662e-7
0.0014130259905999526,2.632097130744357e-7
0.0014360089846516865,2.5485108047720786e-7
0.0014593657991561905,2.467578626953668e-7
0.0014831025143365458,2.389216319137176e-7
0.0015072253093112056,2.3133422792854857e-7
0.001531740463702537,2.239877496500712e-7
0.0015566543592715268,2.1687454687468398e-7
0.001581973481579074,2.0998721231849462e-7
0.0016077044216743052,2.0331857390380518e-7
0.0016338538778103515,1.968616872905263e-7
0.0016604286571880286,1.9060982864474467e-7
0.001687435677727883,1.8455648763691146e-7
0.0017148819698710564,1.7869536066236355e-7
0.0017427746784094448,1.730203442771135e-7
0.0017711210643456229,1.6752552884207732e-7
0.0017999285067830213,1.6220519236911766e-7
0.0018292045048468476,1.570537945624966e-7
0.0018589566796362509,1.520659710495321e-7
0.00188919277620824,1.4723652779444963e-7
0.0019199206655938679,1.4256043568961422e-7
0.0019511483468472109,1.3803282531850726e-7
0.0019828839491276757,1.3364898188499762e-7
0.0020151357338161727,1.2940434030362497e-7
0.0020479120966657117,1.252944804457826e-7
0.0020812215699869754,1.2131512253685056e-7
0.0021150728248694435,1.1746212269948472e-7
0.00214947467343864,1.1373146863842176e-7
0.0021844360711500985,1.1011927546230573e-7
0.002219966119120638,1.0662178163818567e-7
0.002256074066497556,1.0323534507447154e-7
0.0022927693128663566,9.995643932826965e-8
0.0023300614106976443,9.678164993314741e-8
0.00236796006783381,9.370767084350447e-8
0.0024064751500161696,9.07313009918465e-8
0.0024456166834532045,8.784944095537724e-8
0.002485394857430571,8.505908972843783e-8
0.0025258200269635696,8.235734159743119e-8
0.00256690271549275,7.974138311497888e-8
0.0026086536176233616,7.720849017015827e-8
0.002651083601909366,7.475602515176939e-8
0.0026942037136827254,7.238143420167789e-8
0.0027380251779287146,7.008224455537353e-8
0.0027825594022079965,6.785606196697451e-8
0.002827817979626229,6.570056821599714e-8
0.0028738126918519684,6.361351869329365e-8
0.002920555512183665,6.159274006364449e-8
0.0029680586086665373,5.963612800257145e-8
0.003016334347260147,5.7741645005014466e-8
0.003065395295057495,5.590731826359013e-8
0.0031152542235564724,5.413123761422307e-8
0.003165924111984524,5.241155354701002e-8
0.0032174181506773912,5.074647528024589e-8
0.0032697497445128045,4.913426889560593e-8
0.0033229325164000284,4.757325553254215e-8
0.0033769803108261655,4.606180964001378e-8
0.0034319071974601378,4.459835728373113e-8
0.0034877274748152903,4.318137450715016e-8
0.0035444556739715662,4.180938574451109e-8
0.003602106562358223,4.048096228426827e-8
0.0036606951475980742,3.919472078131148e-8
0.0037202366814142605,3.794932181642907e-8
0.003780746663600563,3.674346850151319e-8
0.0038422408460562947,3.557590512905426e-8
0.0039047352368868178,3.444541586451876e-8
0.00396824610457076,3.3350823480248324e-8
0.004032789982195009,3.229098812956187e-8
0.004098383671758586,3.126480615978411e-8
0.004165044248546531,3.027120896296446e-8
0.00423278906557492,2.9309161863089482e-8
0.00430163575810819,2.837766303863008e-8
0.004371602248249924,2.747574247930166e-8
0.004442706749608327,2.66024609759504e-8
0.00451496777203757,2.575690914251425e-8
0.004588404126456253,2.4938206469040055e-8
0.004663034929744252,2.41455004047704e-8
0.004738879609719202,2.3377965470345664e-8
0.004815957910193926,2.2634802398196816e-8
0.004894289896116133,2.191523730023342e-8
0.004973895958791695,2.121852086196057e-8
0.0050547968211928996,2.0543927562185298e-8
0.00513701354335303,1.9890754917499934e-8
0.005220567527848694,1.9258322750755814e-8
0.005305480525371321,1.8645972482765285e-8
0.005391774640389281,1.8053066446494748e-8
0.0054794723369020965,1.7478987223034392e-8
0.005568596444288254,1.692313699865306e-8
0.005659170163248117,1.6384936942268998e-8
0.005751217071843519,1.586382660268791e-8
0.005844761131635574,1.5359263324980896e-8
0.005939826693922331,1.4870721685394292e-8
0.0060364385060778765,1.4397692944203176e-8
0.006134621717994551,1.3939684515938635e-8
0.006234401888629942,1.3496219456437093e-8
0.006335804992660367,1.3066835966177729e-8
0.006438857427242572,1.2651086909390555e-8
0.006543586018885424,1.2248539348434532e-8
0.006650018030433349,1.185877409296082e-8
0.006758181168163377,1.1481385263391642e-8
0.006868103588997611,1.111597986826026e-8
0.006979813907833008,1.076217739497188e-8
0.007093341204990384,1.0419609413559358e-8
0.007208715033784568,1.008791919302104e-8
0.007325965428217702,9.766761329841263e-9
0.007445122910797655,9.455801388306644e-9
0.007566218500483616,9.154715552243631e-9
0.007689283720760916,8.863190287814605e-9
0.007814350607847196,8.58092201702145e-9
0.007941451719032036,8.307616801576579e-9
0.008070620141152247,8.042990036812143e-9
0.008201889499204995,7.786766155308822e-9
0.008335293965101034,7.538678339935427e-9
0.008470868266560296,7.2984682460006005e-9
0.008608647696152185,7.065885732227193e-9
0.008748668120482903,6.840688600269228e-9
0.008890965989532203,6.6226423425001884e-9
0.009035578346142025,6.4115198978099555e-9
0.009182542835659438,6.2071014151561655e-9
0.009331897715736445,6.009174024623666e-9
0.009483681866289185,5.8175316157537565e-9
0.009637934799619108,5.631974622912323e-9
0.009794696670698771,5.452309817473404e-9
0.009954008287624959,5.278350106601712e-9
0.010115911122241788,5.109914338424638e-9
0.01028044732093664,4.946827113390839e-9
0.010447659715611648,4.7889186016189476e-9
0.01061759183483366,4.636024366046229e-9
0.01079028791516556,4.487985191192992e-9
0.010965792912681878,4.344646917364456e-9
0.011144152514671716,4.205860280117442e-9
0.011325413151532017,4.071480754824658e-9
0.011509622008854284,3.941368406174784e-9
0.011696827039707878,3.815387742451581e-9
0.011887076977123124,3.693407574440308e-9
0.01208042134677744,3.5753008788145117e-9
0.012276910479887816,3.460944665860917e-9
0.012476595526312985,3.3502198514047036e-9
0.012679528467868703,3.2430111328017437e-9
0.012885762131859607,3.1392068688687357e-9
0.01309535020483117,3.038698963626132e-9
0.013308347246545319,2.9413827537328482e-9
0.013524808704183393,2.8471568994954957e-9
0.013744790926780088,2.755923279338673e-9
0.013968351179892188,2.667586887626386e-9
0.014195547660505878,2.5820557357282293e-9
0.014426439512186523,2.4992407562272803e-9
0.014661086840474867,2.419055710169954e-9
0.014899550728533648,2.341417097261237e-9
0.015141893253048707,2.2662440689117926e-9
0.015388177500388726,2.193458344046359e-9
0.01563846758302782,2.1229841275857965e-9
0.015892828656235217,2.0547480315178746e-9
0.016151326935036427,1.988678998474613e-9
0.01641402971145028,1.924708227736588e-9
0.01668100537200629,1.8627691035871497e-9
0.016952323415546994,1.8027971259419436e-9
0.017228054471319823,1.7447298431814799e-9
0.017508270317363222,1.6885067871168297e-9
0.01779304389919185,1.6340694100206944e-9
0.018082449348785685,1.5813610236582931e-9
0.018376562003887983,1.5303267402545617e-9
0.018675458427617128,1.4809134153362037e-9
0.018979216428397477,1.4330695923890396e-9
0.019287915080214355,1.386745449273058e-9
0.01960163474319853,1.3418927463393242e-9
0.019920457084545484,1.298464776194754e-9
0.02024446509977493,1.256416315062391e-9
0.02057374313433613,1.2157035756865793e-9
0.02090837690556462,1.1762841617339452e-9
0.021248453524996054,1.1381170236427212e-9
0.02159406152104301,1.1011624158744207e-9
0.021945290862040598,1.065381855523345e-9
0.022302232979666957,1.0307380822408102e-9
0.022664980792744635,9.971950194323615e-10
0.023033628731429133,9.64717736687549e-10
0.023408272761790878,9.332724134031486e-10
0.02378901041079701,9.028263035619193e-10
0.024175940791699504,8.733477016302317e-10
0.024569164629836243,8.44805909539028e-10
0.02496878428885173,8.171712047137293e-10
0.025374903797344306,7.904148091197831e-10
0.02578762887594675,7.645088592916075e-10
0.026207066964847394,7.394263773137075e-10
0.026633327251758834,7.151412427237337e-10
0.027066520700341573,6.916281653082095e-10
0.02750676007908997,6.688626587625836e-10
0.027954159990688027,6.468210151881634e-10
0.028408836901842642,6.254802803993571e-10
0.02887090917360212,6.048182300154892e-10
0.029340497092167787,5.848133463122781e-10
0.029817722900206796,5.654447958088479e-10
0.030302710828674202,5.46692407566919e-10
0.030795587129152657,5.285366521795488e-10
0.03129648010671808,5.109586214275282e-10
0.03180552015333993,4.939400085822189e-10
0.032322839781824694,4.774630893342974e-10
0.03284857366031152,4.615107033285133e-10
0.03338285864732886,4.4606623628521323e-10
0.03392583382742137,4.311136026899704e-10
0.034477640547356254,4.166372290332722e-10
0.03503842245291854,4.026220375827682e-10
0.035608325526304774,3.8905343067115423e-10
0.03618749812412498,3.759172754832823e-10
0.0367760910160227,3.631998893266212e-10
0.03737425742392322,3.508880253696832e-10
0.03798215306192012,3.3896885883352257e-10
0.03859993617681066,3.2742997362187757e-10
0.03922776758929037,3.162593493759863e-10
0.0398658107358178,3.054453489405387e-10
0.04051423171116008,2.94976706227663e-10
0.0411731993116306,2.8484251446624786e-10
0.041842885079029855,2.750322148243012e-10
0.042523463345301084,2.6553558539243813e-10
0.04321511127791214,2.563427305169552e-10
0.04391800892597559,2.4744407047131325e-10
0.04463233926711892,2.3883033145520153e-10
0.04535828825511708,2.3049253591068837e-10
0.046096044868299775,2.2242199314529645e-10
0.04684580115874616,2.1461029025215003e-10
0.04760775230227962,2.0704928331765328e-10
0.04838209664927575,1.9973108890745063e-10
0.04916903577629673,1.9264807582170637e-10
0.04996877453856555,1.8579285711101803e-10
0.05078152112329371,1.7915828234454514e-10
0.05160748710387633,1.7273743012219318e-10
0.0524468874949687,1.665236008229423e-10
0.0532999408084587,1.605103095816526e-10
0.054166869110349604,1.5469127948691235e-10
0.05504789807856808,1.490604349927185e-10
0.05594325706171245,1.4361189553700123e-10
0.05685317913875649,1.3833996936021352e-10
0.0577779011797243,1.3323914751741107e-10
0.05871766390735213,1.2830409807744632e-10
0.05967271195975303,1.2352966050309218e-10
0.060643293954100834,1.1891084020609425e-10
0.06162966255134993,1.1444280327133205e-10
0.06263207452200774,1.1012087134444045e-10
0.06365079081297689,1.0594051667741311e-10
0.06468607661548477,1.0189735732687045e-10
0.06573820143411774,9.798715249983345e-11
0.06680743915697834,9.42057980419971e-11
0.06789406812698365,9.05493220636463e-11
0.06899837121432312,8.701388069850033e-11
0.07012063589009511,8.359575399091397e-11
0.07126115430114113,8.02913419069967e-11
0.07242022334609718,7.709716046534843e-11
0.07359814475268209,7.400983798323611e-11
0.07479522515624303,7.102611143416471e-11
0.07601177617957848,6.814282291291973e-11
0.07724811451405963,6.53569162042783e-11
0.07850456200207111,6.266543345170835e-11
0.07978144572079268,6.006551192248978e-11
0.08107909806734373,5.755438086581004e-11
0.08239785684531245,5.5129358460500034e-11
0.08373806535269264,5.2787848849189644e-11
0.08510007247125062,5.052733925577698e-11
0.08648423275734583,4.8345397183215897e-11
0.08789090653422862,4.623966768874081e-11
0.08932045998583918,4.420787073375997e-11
0.09077326525213227,4.2247798605761286e-11
0.09224970052595222,4.035731340969054e-11
0.09375015015148382,3.8534344626375587e-11
0.09527500472430436,3.6776886735688433e-11
0.09682466119306317,3.508299690225466e-11
0.09839952296281476,3.345079272164132e-11
0.1,3.1878450025107815e-11
