time_s,f_t
4.156892133593911e-05,0.7861197202843232
4.183369153553108e-05,0.7846897623926825
4.209846173512305e-05,0.7832431316626038
4.236323193471502e-05,0.7817833595633538
4.2628002134306985e-05,0.7803029435467912
4.289277233389896e-05,0.7787844202682997
4.3157542533490925e-05,0.7773469903832014
4.34223127330829e-05,0.7759542847592042
4.3687082932674864e-05,0.7745647474422802
4.395185313226683e-05,0.7731608549364885
4.4216623331858804e-05,0.7717440396442083
4.448139353145077e-05,0.7703576740373098
4.4746163731042736e-05,0.768984477783033
4.501093393063471e-05,0.7676842655603622
4.5275704130226676e-05,0.7663920456451423
4.554047432981864e-05,0.765039426157843
4.5805244529410615e-05,0.7637375668453757
4.607001472900258e-05,0.7624375732804243
4.6334784928594555e-05,0.7610819279835176
4.659955512818652e-05,0.7598499513256411
4.686432532777849e-05,0.758562800939098
4.712909552737046e-05,0.7573156329993165
4.739386572696243e-05,0.755989201262566
4.76586359265544e-05,0.7547427851348691
4.7923406126146366e-05,0.7534100220944596
4.818817632573833e-05,0.7521024836195671
4.8452946525330306e-05,0.7508639412531384
4.871771672492227e-05,0.7496074983365426
4.898248692451424e-05,0.7483087199078261
4.924725712410621e-05,0.7470295851771004
4.951202732369818e-05,0.7457404875563827
4.9776797523290144e-05,0.7445710897796233
5.004156772288212e-05,0.7434428217415417
5.0306337922474083e-05,0.7423011559604731
5.0571108122066057e-05,0.7411351307055335
5.083587832165802e-05,0.7400079928634798
5.110064852124999e-05,0.7388365616067646
5.136541872084196e-05,0.737571274294043
5.163018892043393e-05,0.7364534899438073
5.18949591200259e-05,0.7352180699147385
5.215972931961787e-05,0.7340682084062128
5.2424499519209834e-05,0.7329538956802243
5.268926971880181e-05,0.7318607924600459
5.2954039918393774e-05,0.730723036438239
5.321881011798574e-05,0.7295306409207093
5.348358031757771e-05,0.7284152975066471
5.374835051716968e-05,0.727307304172748
5.4013120716761646e-05,0.7262455809234694
5.427789091635362e-05,0.7250710844376074
5.4542661115945585e-05,0.7240372293028781
5.480743131553756e-05,0.7229724577232006
5.5072201515129525e-05,0.7218517393652856
5.533697171472149e-05,0.7208139811245114
5.5601741914313464e-05,0.7198299686207987
5.586651211390543e-05,0.7187893177040376
5.6131282313497404e-05,0.7177168943305932
5.639605251308937e-05,0.7167619419186183
5.6660822712681336e-05,0.7157242040092294
5.692559291227331e-05,0.7147251097229725
5.7190363111865276e-05,0.7137722557572322
5.745513331145724e-05,0.7128167244412894
5.7719903511049215e-05,0.7118067147650207
5.798467371064118e-05,0.7108796827899019
5.824944391023315e-05,0.7098702924419417
5.851421410982512e-05,0.7089038673695423
5.877898430941709e-05,0.707897538822057
5.904375450900906e-05,0.7069404113665206
5.930852470860103e-05,0.7059748637819511
5.957329490819299e-05,0.7050082861541002
5.9838065107784966e-05,0.7040983766685687
6.010283530737693e-05,0.7031910099372843
6.0367605506968906e-05,0.7022440434355314
6.063237570656087e-05,0.7013189667353399
6.089714590615284e-05,0.7003699508497689
6.11619161057448e-05,0.6994826428045867
6.142668630533678e-05,0.698620137416207
6.169145650492875e-05,0.6977247911056893
6.195622670452072e-05,0.6968965620066144
6.222099690411268e-05,0.6960410150266816
6.248576710370465e-05,0.6951617528088881
6.275053730329662e-05,0.6942910420694046
6.30153075028886e-05,0.693420456146953
6.328007770248056e-05,0.6926149357864331
6.354484790207253e-05,0.6917937462102103
6.38096181016645e-05,0.6909781045407045
6.407438830125646e-05,0.690207086863129
6.433915850084844e-05,0.6893927447568522
6.460392870044041e-05,0.6885381107433499
6.486869890003237e-05,0.687766267114983
6.513346909962434e-05,0.6870040174662473
6.53982392992163e-05,0.6861805576676591
6.566300949880827e-05,0.6853741085829402
6.592777969840025e-05,0.6846594498529723
6.619254989799222e-05,0.6839135349672495
6.645732009758419e-05,0.6831813118144615
6.672209029717615e-05,0.6824366043890386
6.698686049676812e-05,0.6816574861050324
6.72516306963601e-05,0.6808895199839339
6.751640089595206e-05,0.6801984251873104
6.778117109554403e-05,0.6794591940725007
6.8045941295136e-05,0.678660155540961
6.831071149472796e-05,0.6778648881026336
6.857548169431994e-05,0.6771693174559424
6.884025189391191e-05,0.6764565212395454
6.910502209350388e-05,0.675705265446872
6.936979229309584e-05,0.6750224666968451
6.963456249268781e-05,0.6742927711853847
6.989933269227979e-05,0.6735929651771494
7.016410289187175e-05,0.6729139994520784
7.042887309146372e-05,0.6721711461233552
7.069364329105569e-05,0.6715026451542773
7.095841349064765e-05,0.6707898222909924
7.122318369023962e-05,0.6702115141022951
7.14879538898316e-05,0.6695357062432953
7.175272408942357e-05,0.6689274017751399
7.201749428901553e-05,0.6682706781732025
7.22822644886075e-05,0.6676531351343531
7.254703468819947e-05,0.6671238838436752
7.281180488779144e-05,0.6664523236276384
7.307657508738341e-05,0.6658075135085347
7.334134528697538e-05,0.6652245526077394
7.360611548656734e-05,0.6645723210577026
7.387088568615931e-05,0.6639831288069775
7.413565588575128e-05,0.6633807329437784
7.440042608534326e-05,0.6628159844358928
7.466519628493522e-05,0.6622027376040814
7.492996648452719e-05,0.6615917146206213
7.519473668411916e-05,0.6610032069313273
7.545950688371112e-05,0.6603423950265342
7.57242770833031e-05,0.6598052758598529
7.598904728289507e-05,0.6592091902396483
7.625381748248703e-05,0.6585350393332433
7.6518587682079e-05,0.6579296745855102
7.678335788167097e-05,0.6573591973290794
7.704812808126295e-05,0.6567754408969196
7.731289828085491e-05,0.656219791077925
7.757766848044688e-05,0.6556282085113255
7.784243868003885e-05,0.6550546618611838
7.810720887963081e-05,0.6545134842834746
7.837197907922279e-05,0.653990161415963
7.863674927881476e-05,0.6534493820263292
7.890151947840672e-05,0.6529442632684481
7.916628967799869e-05,0.6523628023895375
7.943105987759066e-05,0.6518043770172479
7.969583007718262e-05,0.6512598873864427
7.99606002767746e-05,0.6507609145804951
8.022537047636657e-05,0.6502655644154015
8.049014067595854e-05,0.6497366472555055
8.07549108755505e-05,0.6492656353507814
8.101968107514247e-05,0.6487668501793595
8.128445127473445e-05,0.648245353158876
8.154922147432642e-05,0.6477667776890432
8.181399167391838e-05,0.6472386403050955
8.207876187351035e-05,0.646741260790105
8.234353207310231e-05,0.6463352846162498
8.260830227269428e-05,0.6458700060295102
8.287307247228626e-05,0.6454196561445671
8.313784267187823e-05,0.6449248876704422
8.340261287147019e-05,0.6444495018345371
8.366738307106216e-05,0.6439258239991257
8.393215327065413e-05,0.6434723225734346
8.41969234702461e-05,0.6430313732825077
8.446169366983807e-05,0.6425785283518324
8.472646386943004e-05,0.6420875369925387
8.4991234069022e-05,0.6416231670193253
8.525600426861397e-05,0.64120392922658
8.552077446820595e-05,0.6407301061659146
8.578554466779792e-05,0.6402840518213628
8.605031486738988e-05,0.6397776586510654
8.631508506698185e-05,0.6393794655200921
8.657985526657382e-05,0.638921206726032
8.68446254661658e-05,0.6384983048869498
8.710939566575776e-05,0.6380600760792312
8.737416586534973e-05,0.6375897435294167
8.76389360649417e-05,0.6371750912232563
8.790370626453366e-05,0.6367025447480306
8.816847646412563e-05,0.6362797260401175
8.843324666371761e-05,0.6358628911250397
8.869801686330957e-05,0.6354514040881553
8.896278706290154e-05,0.6350526194598135
8.92275572624935e-05,0.63461330624718
8.949232746208547e-05,0.6341815967255839
8.975709766167745e-05,0.6337900054436697
9.002186786126942e-05,0.633377231783518
9.028663806086139e-05,0.6329959463858797
9.055140826045335e-05,0.6325330178884938
9.081617846004532e-05,0.6321650143887649
9.108094865963728e-05,0.6317960223668307
9.134571885922926e-05,0.631383706792757
9.161048905882123e-05,0.6309431601454667
9.18752592584132e-05,0.6305499796218385
9.214002945800516e-05,0.6301398872184247
9.240479965759713e-05,0.6297674689186785
9.266956985718911e-05,0.6293854632875084
9.293434005678108e-05,0.6290235354395829
9.319911025637304e-05,0.6286504722863282
9.346388045596501e-05,0.6282690893882786
9.372865065555697e-05,0.6279517422170635
9.399342085514895e-05,0.6276207326470744
9.425819105474092e-05,0.6272761553974331
9.452296125433289e-05,0.6269274715787505
9.478773145392485e-05,0.6265000314132486
9.505250165351682e-05,0.6261855638940665
9.53172718531088e-05,0.6258459775802658
9.558204205270077e-05,0.6255106677308696
9.584681225229273e-05,0.6250917413922992
9.61115824518847e-05,0.6247552840528282
9.637635265147666e-05,0.6244399207646433
9.664112285106863e-05,0.6241409455131361
9.690589305066061e-05,0.6237765072872363
9.717066325025258e-05,0.6234342630588421
9.743543344984454e-05,0.6230571065045618
9.770020364943651e-05,0.6227212126835842
9.796497384902848e-05,0.6223688149644472
9.822974404862046e-05,0.6220348367304509
9.849451424821242e-05,0.6217197822678322
9.875928444780439e-05,0.6214419257585037
9.902405464739636e-05,0.6210690541778694
9.928882484698832e-05,0.6208245445741853
9.955359504658029e-05,0.6205198148606411
9.981836524617227e-05,0.6202578025240731
0.00010008313544576423,0.6199841688168982
0.0001003479056453562,0.6196538839218543
0.00010061267584494817,0.6193588193593091
0.00010087744604454013,0.6190854624027812
0.00010114221624413211,0.6188614419252289
0.00010140698644372408,0.618552580087185
0.00010167175664331605,0.6182678771405604
0.00010193652684290801,0.617971785428982
0.00010220129704249998,0.6177263732423199
0.00010246606724209196,0.6174487114272499
0.00010273083744168392,0.6172090165696601
0.00010299560764127589,0.6169494695069336
0.00010326037784086786,0.6166872943423285
0.00010352514804045982,0.6164091590982337
0.0001037899182400518,0.6161120453221635
0.00010405468843964377,0.6158822807948958
0.00010431945863923574,0.6155551956141561
0.0001045842288388277,0.6152579856061386
0.00010484899903841967,0.6149566790229453
0.00010511376923801164,0.6146197356881518
0.00010537853943760361,0.6143696477197488
0.00010564330963719558,0.6141336393487592
0.00010590807983678755,0.6138467606114345
0.00010617285003637951,0.6135963445083391
0.00010643762023597148,0.6133486442195527
0.00010670239043556346,0.6130689011215751
0.00010696716063515543,0.6128552093162479
0.00010723193083474739,0.6125733982760212
0.00010749670103433936,0.6122945416922064
0.00010776147123393133,0.6120829608617678
0.00010802624143352329,0.6118361576908171
0.00010829101163311527,0.6115414086699278
0.00010855578183270724,0.611247427247333
0.0001088205520322992,0.610956676377425
0.00010908532223189117,0.6107243285033477
0.00010935009243148314,0.6104969818599757
0.00010961486263107512,0.6102548444741602
0.00010987963283066708,0.6099785638405388
0.00011014440303025905,0.6097485346134662
0.00011040917322985102,0.6095056034267611
0.00011067394342944298,0.6092493526915276
0.00011093871362903496,0.608992288172115
0.00011120348382862693,0.6087297193589509
0.0001114682540282189,0.608505376461838
0.00011173302422781086,0.6082974750034362
0.00011199779442740283,0.6080643717438909
0.00011226256462699481,0.6078423683571914
0.00011252733482658677,0.607570524259761
0.00011279210502617874,0.6073679755392579
0.0001130568752257707,0.607136705279812
0.00011332164542536267,0.6069153371208251
0.00011358641562495464,0.6066597713881973
0.00011385118582454662,0.6063876836881855
0.00011411595602413859,0.6061749000495879
0.00011438072622373055,0.6059249841678288
0.00011464549642332252,0.605668722646814
0.00011491026662291448,0.6055037481359882
0.00011517503682250646,0.6052480931958738
0.00011543980702209843,0.6049871495678929
0.0001157045772216904,0.6047194606458236
0.00011596934742128236,0.6045285588812892
0.00011623411762087433,0.6043298207158224
0.0001164988878204663,0.6041171855166718
0.00011676365802005828,0.6039104272103137
0.00011702842821965024,0.6037085549207327
0.00011729319841924221,0.6034651664346062
0.00011755796861883417,0.6032053788742904
0.00011782273881842614,0.6030155396139457
0.00011808750901801812,0.6027826297658267
0.00011835227921761009,0.602569292331806
0.00011861704941720205,0.6023326440344201
0.00011888181961679402,0.6021380184347289
0.00011914658981638599,0.6018924031872871
0.00011941136001597797,0.6016808337744214
0.00011967613021556993,0.6014925001373709
0.0001199409004151619,0.6012926167313433
0.00012020567061475386,0.6010897739258427
0.00012047044081434583,0.6009094974800308
0.00012073521101393781,0.6007589731497925
0.00012099998121352978,0.6005377996085347
0.00012126475141312174,0.6003574015769865
0.00012152952161271371,0.6001699291113917
0.00012179429181230568,0.5999732694533272
0.00012205906201189764,0.5997984488085096
0.0001223238322114896,0.5995820542138529
0.00012258860241108158,0.5993409977214214
0.00012285337261067357,0.5992006755254204
0.00012311814281026554,0.5989936288170542
0.0001233829130098575,0.5987791155418395
0.00012364768320944947,0.5985929178033427
0.00012391245340904143,0.598438949345238
0.0001241772236086334,0.5982266823495229
0.00012444199380822537,0.5979991288063753
0.00012470676400781733,0.5977671497970561
0.0001249715342074093,0.597580520958405
0.00012523630440700127,0.5973693622483832
0.00012550107460659323,0.5971547115677044
0.00012576584480618523,0.5970002253814869
0.0001260306150057772,0.5968333417453253
0.00012629538520536916,0.5966534462179511
0.00012656015540496112,0.5965331476062856
0.0001268249256045531,0.5963723061300927
0.00012708969580414506,0.5961691528615206
0.00012735446600373702,0.5959595469295392
0.000127619236203329,0.5957811516897032
0.00012788400640292096,0.5956175642794648
0.00012814877660251292,0.5954991628903843
0.0001284135468021049,0.595311988262642
0.00012867831700169688,0.5951450701615791
0.00012894308720128885,0.5949204266251722
0.00012920785740088081,0.5947363111803303
0.00012947262760047278,0.5945268753016325
0.00012973739780006475,0.5943868870234335
0.00013000216799965671,0.5941976551384636
0.00013026693819924868,0.5940504801789857
0.00013053170839884065,0.5939251371766608
0.0001307964785984326,0.5937574928411695
0.00013106124879802458,0.593585438354959
0.00013132601899761655,0.5934183056182813
0.00013159078919720854,0.5932969435722372
0.0001318555593968005,0.5931598874554971
0.00013212032959639247,0.5930510001790558
0.00013238509979598444,0.5928823612193268
0.0001326498699955764,0.5927117257300486
0.00013291464019516837,0.5925826388224199
0.00013317941039476034,0.5924632611739291
0.0001334441805943523,0.5923089739216563
0.00013370895079394427,0.5921410038960828
0.00013397372099353624,0.5920009952841305
0.00013423849119312823,0.591878721510819
0.0001345032613927202,0.5917295475434361
0.00013476803159231216,0.5915906375496178
0.00013503280179190413,0.591431203874305
0.0001352975719914961,0.5912626968308439
0.00013556234219108806,0.5911164172711797
0.00013582711239068003,0.5909575486704423
0.000136091882590272,0.5908453494195751
0.00013635665278986396,0.5906736669655276
0.00013662142298945593,0.5905076111576006
0.0001368861931890479,0.5903985403989626
0.00013715096338863989,0.590243189863224
0.00013741573358823185,0.5901134630591801
0.00013768050378782382,0.5899586756956702
0.00013794527398741578,0.5897904532486238
0.00013821004418700775,0.5896218574030423
0.00013847481438659972,0.589462850036439
0.00013873958458619168,0.5893136526350728
0.00013900435478578365,0.5891565310070083
0.00013926912498537562,0.5889950133884716
0.00013953389518496758,0.5888741680502708
0.00013979866538455958,0.5887459880015932
0.00014006343558415154,0.5886009473514157
0.0001403282057837435,0.5884717501442706
0.00014059297598333548,0.5883283132568791
0.00014085774618292744,0.5881934249335925
0.0001411225163825194,0.588038972703915
0.00014138728658211137,0.5878869384966015
0.00014165205678170334,0.587731834331965
0.0001419168269812953,0.587558840311428
0.00014218159718088727,0.5874097417553323
0.00014244636738047924,0.587261766480056
0.00014271113758007123,0.5871030062203105
0.0001429759077796632,0.5869587353643325
0.00014324067797925517,0.5868201064308889
0.00014350544817884713,0.5866649058931103
0.0001437702183784391,0.5865521889964166
0.00014403498857803106,0.5864339299768342
0.00014429975877762303,0.586273071890338
0.000144564528977215,0.5861640061095027
0.00014482929917680696,0.5860033585666701
0.00014509406937639893,0.5858610911894094
0.0001453588395759909,0.5857544456440391
0.0001456236097755829,0.5856092563585178
0.00014588837997517486,0.5855188924281113
0.00014615315017476682,0.5853584245208859
0.0001464179203743588,0.5852181840662718
0.00014668269057395076,0.585106617822602
0.00014694746077354272,0.5849401729917308
0.0001472122309731347,0.5847955917760507
0.00014747700117272665,0.5847051093761176
0.00014774177137231862,0.5846097949017924
0.0001480065415719106,0.5844457852478572
0.00014827131177150255,0.5843094911521666
0.00014853608197109455,0.5841378066630893
0.0001488008521706865,0.5840143619140162
0.00014906562237027848,0.5839100286390636
0.00014933039256987045,0.5837792021455758
0.0001495951627694624,0.5836554766890951
0.00014985993296905438,0.5835192147637082
0.00015012470316864634,0.5834114512190839
0.0001503894733682383,0.5832709293337046
0.00015065424356783028,0.583153029256657
0.00015091901376742224,0.5830409112865047
0.00015118378396701424,0.5829192272731333
0.0001514485541666062,0.5828064094171379
0.00015171332436619817,0.5826787295848168
0.00015197809456579014,0.5825438692066961
0.0001522428647653821,0.5824003752744571
0.00015250763496497407,0.5822577685999082
0.00015277240516456603,0.5821368123215038
0.000153037175364158,0.5820071550314123
0.00015330194556374997,0.5818814610730546
0.00015356671576334193,0.5817968077651862
0.0001538314859629339,0.5816903704438259
0.0001540962561625259,0.5815648047391765
0.00015436102636211786,0.5814470594721779
0.00015462579656170983,0.5812994367655921
0.0001548905667613018,0.5811948980648104
0.00015515533696089376,0.5810704621446311
0.00015542010716048573,0.5809442199636661
0.0001556848773600777,0.580811137582371
0.00015594964755966966,0.5806914859283165
0.00015621441775926162,0.5805737347552112
0.0001564791879588536,0.5804604690886933
0.00015674395815844558,0.5803680963109519
0.00015700872835803755,0.5802740774701489
0.00015727349855762952,0.5801811909516382
0.00015753826875722148,0.5800646606658612
0.00015780303895681345,0.5799360805698913
0.00015806780915640542,0.5798211657738459
0.00015833257935599738,0.5797098120752654
0.00015859734955558935,0.5795621567506468
0.00015886211975518131,0.5794586607463545
0.00015912688995477328,0.5793409182605822
0.00015939166015436525,0.5792244454551319
0.00015965643035395724,0.5790923773803474
0.0001599212005535492,0.5789811086951312
0.00016018597075314117,0.5788786163761441
0.00016045074095273314,0.578760880807591
0.0001607155111523251,0.5786261483934638
0.00016098028135191707,0.5785087631137826
0.00016124505155150904,0.5784357077616428
0.000161509821751101,0.5783489504340061
0.00016177459195069297,0.5782063204351998
0.00016203936215028494,0.5781312209224403
0.0001623041323498769,0.5779727618873662
0.0001625689025494689,0.5778741582044358
0.00016283367274906086,0.5777447752503095
0.00016309844294865283,0.5776181678057459
0.0001633632131482448,0.5775087584023492
0.00016362798334783676,0.5774338548696093
0.00016389275354742873,0.5773304939848403
0.0001641575237470207,0.5772495854002664
0.00016442229394661266,0.5771567586224197
0.00016468706414620463,0.5770201268872969
0.0001649518343457966,0.5769249774168873
0.00016521660454538856,0.5768256080926089
0.00016548137474498055,0.5767240607393327
0.00016574614494457252,0.5766114633352665
0.0001660109151441645,0.5764898138912604
0.00016627568534375645,0.5763748471992541
0.00016654045554334842,0.5762360422523843
0.00016680522574294039,0.5761260209617524
0.00016706999594253235,0.5760067141604703
0.00016733476614212432,0.5758974537841116
0.00016759953634171628,0.5758062901217301
0.00016786430654130825,0.5756843902518093
0.00016812907674090024,0.5756062872107099
0.0001683938469404922,0.5755054972792645
0.00016865861714008418,0.5754168636365962
0.00016892338733967614,0.5753227796446367
0.0001691881575392681,0.5752232204587274
0.00016945292773886008,0.5751074180662157
0.00016971769793845204,0.5749944158762405
0.000169982468138044,0.5749221465473789
0.00017024723833763598,0.5748417341302404
0.00017051200853722794,0.5747743206662023
0.0001707767787368199,0.5746631804778478
0.0001710415489364119,0.5745376124416333
0.00017130631913600387,0.574419314782845
0.00017157108933559583,0.5743372483916777
0.0001718358595351878,0.5742253106943125
0.00017210062973477977,0.5741220174235051
0.00017236539993437173,0.5740302443976868
0.0001726301701339637,0.573919395122005
0.00017289494033355567,0.5738261642507057
0.00017315971053314763,0.5737412392375196
0.0001734244807327396,0.5736586395403587
0.0001736892509323316,0.573577186763765
0.00017395402113192356,0.5734809597724017
0.00017421879133151552,0.5733795357787155
0.0001744835615311075,0.5732929569398875
0.00017474833173069946,0.5731754119936482
0.00017501310193029142,0.573034523777429
0.0001752778721298834,0.5729469285493363
0.00017554264232947536,0.5728455669966603
0.00017580741252906732,0.5727108811768966
0.0001760721827286593,0.5726310037604166
0.00017633695292825125,0.572550538769842
0.00017660172312784325,0.5724726012174969
0.00017686649332743521,0.5723925493344577
0.00017713126352702718,0.5722634079237721
0.00017739603372661915,0.5721826331992422
0.00017766080392621111,0.5720943161466578
0.00017792557412580308,0.5719981023949949
0.00017819034432539505,0.571887031909141
0.000178455114524987,0.5717963511889875
0.00017871988472457898,0.5716809434615795
0.00017898465492417095,0.571560871908997
0.0001792494251237629,0.5714624930039918
0.0001795141953233549,0.5714010494165392
0.00017977896552294687,0.5713217895780333
0.00018004373572253884,0.5712109174837054
0.0001803085059221308,0.5711110002380138
0.00018057327612172277,0.5710095206280388
0.00018083804632131474,0.5709150691817034
0.0001811028165209067,0.5708485186362073
0.00018136758672049867,0.5707865648790013
0.00018163235692009064,0.5707332436345784
0.0001818971271196826,0.5706773780954137
0.00018216189731927457,0.5706215236888341
0.00018242666751886656,0.5705277422205185
0.00018269143771845853,0.5704082696552395
0.0001829562079180505,0.5703026690059497
0.00018322097811764246,0.5702093744903179
0.00018348574831723443,0.5701004114270842
0.0001837505185168264,0.5699744796943609
0.00018401528871641836,0.5698763385760902
0.00018428005891601033,0.5698074026223564
0.0001845448291156023,0.5697556409477107
0.00018480959931519426,0.569660798310272
0.00018507436951478625,0.5695754547475208
0.00018533913971437822,0.5694914352464272
0.00018560390991397018,0.5693867126526129
0.00018586868011356215,0.569259553901902
0.00018613345031315412,0.5691587831640751
0.00018639822051274608,0.5690728331251962
0.00018666299071233805,0.5689597379679363
0.00018692776091193002,0.5688941360189553
0.00018719253111152198,0.5688081766664745
0.00018745730131111395,0.5687137130388408
0.00018772207151070592,0.5686386198505756
0.0001879868417102979,0.5685660607606452
0.00018825161190988988,0.5684582987583612
0.00018851638210948184,0.5683843764001526
0.0001887811523090738,0.5683233688423203
0.00018904592250866577,0.5682605380039373
